customer_id,snapshot_date,city_tier,age_group,acquisition_channel,loyalty_tier,preferred_category,marketing_consent,recency_days,frequency_180d,monetary_180d,return_rate_180d,avg_discount_pct_180d,avg_rating_180d,category_diversity_180d,ticket_count_90d,negative_ticket_rate_90d,avg_resolution_hours_90d,days_since_signup,sessions_30d,product_views_30d,cart_adds_30d,wishlist_adds_30d,abandoned_carts_30d,email_opens_30d,campaign_clicks_30d,last_visit_days_ago,churn_next_60d,split
CUST00150,2025-09-30,Tier 2,25-34,Marketplace,None,Fragrance,Yes,45,2,1008.65,0.0,0.375,4.0,2,0,0,0,314,6,21,1,1,0,5,2,7,0,train
CUST00151,2025-09-30,Tier 2,35-44,Google Search,None,Wellness,Yes,62,3,2844.17,0.0,0.173,3.33,2,0,0,0,582,7,31,3,1,2,5,0,4,0,train
CUST00152,2025-09-30,Tier 3,18-24,Google Search,Silver,Baby Care,Yes,46,3,2730.26,0.0,0.367,3.33,2,3,1.0,37.17,382,19,82,4,1,3,7,3,7,0,train
CUST00153,2025-09-30,Tier 3,25-34,Instagram,Gold,Skin Care,No,3,1,977.12,0.0,0.37,4.0,1,0,0,0,19,6,22,2,1,1,0,0,0,0,train
CUST00154,2025-09-30,Tier 2,25-34,Google Search,Gold,Hair Care,Yes,10,4,3935.38,0.0,0.24,3.5,4,0,0,0,607,8,28,3,2,1,1,0,2,0,train
CUST00155,2025-09-30,Tier 1,25-34,Marketplace,None,Makeup,No,2,3,2024.8,0.0,0.397,3.67,2,0,0,0,213,6,26,2,1,1,0,0,11,0,train
CUST00156,2025-09-30,Tier 1,25-34,Referral,None,Skin Care,Yes,34,2,4241.75,0.5,0.145,2.5,1,1,0.0,2.8,111,14,77,2,3,1,10,0,0,0,validation
CUST00157,2025-09-30,Tier 3,35-44,Marketplace,None,Skin Care,Yes,0,1,376.83,0.0,0.22,1.0,1,0,0,0,475,3,14,1,1,0,2,1,5,1,validation
CUST00158,2025-09-30,Tier 3,25-34,Instagram,None,Skin Care,Yes,155,1,812.34,0.0,0.25,5.0,1,0,0,0,236,8,33,4,2,1,6,1,32,1,train
CUST00159,2025-09-30,Tier 2,35-44,Organic,Silver,Makeup,Yes,474,0,0,0,0,3.5,0,0,0,0,630,0,0,0,0,0,1,0,60,1,train
CUST00160,2025-09-30,Tier 2,18-24,Organic,None,Wellness,Yes,177,1,433.18,0.0,0.23,4.0,1,0,0,0,343,4,20,1,1,0,3,0,37,1,test
CUST00161,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,Yes,20,3,1738.05,0.0,0.293,3.33,2,0,0,0,291,7,41,4,2,2,4,1,0,0,train
CUST00162,2025-09-30,Tier 3,18-24,Instagram,Gold,Hair Care,No,91,2,1194.59,0.0,0.29,3.5,1,0,0,0,171,2,12,0,0,0,0,0,28,1,train
CUST00163,2025-09-30,Tier 2,25-34,Google Search,Silver,Hair Care,Yes,70,1,275.41,0.0,0.37,4.0,1,0,0,0,117,3,13,1,1,1,5,2,19,0,train
CUST00164,2025-09-30,Tier 1,25-34,Marketplace,Platinum,Baby Care,No,222,0,0,0,0,3.5,0,0,0,0,611,1,3,0,0,0,0,0,57,1,train
CUST00165,2025-09-30,Tier 2,18-24,Instagram,Gold,Skin Care,Yes,103,3,1825.77,0.0,0.31,4.67,1,0,0,0,249,2,8,0,0,0,0,0,15,0,validation
CUST00166,2025-09-30,Tier 3,35-44,Organic,Silver,Skin Care,Yes,15,1,1269.41,0.0,0.37,4.0,1,1,0.0,22.8,125,1,4,0,0,0,0,0,7,0,train
CUST00167,2025-09-30,Tier 1,25-34,Influencer,None,Hair Care,Yes,219,0,0,0,0,3.5,0,0,0,0,253,0,0,0,0,0,2,1,31,1,train
CUST00168,2025-09-30,Tier 1,25-34,Influencer,Platinum,Makeup,Yes,85,2,2194.93,0.0,0.01,4.5,2,0,0,0,386,2,11,0,0,0,1,0,29,0,train
CUST00169,2025-09-30,Tier 2,25-34,Referral,Gold,Hair Care,No,222,0,0,0,0,3.5,0,0,0,0,358,1,3,0,0,0,0,0,45,1,train
CUST00170,2025-09-30,Tier 2,25-34,Google Search,None,Skin Care,Yes,9,2,1708.22,0.0,0.22,3.5,1,0,0,0,558,5,19,2,1,1,0,0,0,0,train
CUST00171,2025-09-30,Tier 1,25-34,Influencer,None,Skin Care,Yes,12,1,1077.78,0.0,0.38,4.0,1,0,0,0,38,9,27,1,0,0,1,0,3,0,test
CUST00172,2025-09-30,Tier 3,45+,Instagram,Silver,Fragrance,Yes,8,1,1366.0,0.0,0.39,5.0,1,1,0.0,1.0,633,5,30,1,0,0,5,2,0,0,train
CUST00173,2025-09-30,Tier 1,45+,Referral,None,Makeup,No,79,1,225.12,0.0,0.27,3.0,1,0,0,0,578,10,53,4,1,2,0,0,2,0,train
CUST00174,2025-09-30,Tier 1,45+,Referral,Gold,Wellness,No,86,1,168.97,0.0,0.42,5.0,1,0,0,0,601,14,58,5,4,3,0,0,24,0,train
CUST00175,2025-09-30,Tier 3,25-34,Referral,None,Wellness,Yes,59,2,1378.77,0.0,0.21,1.5,2,0,0,0,295,5,27,2,0,1,2,0,14,1,train
CUST00176,2025-09-30,Tier 2,25-34,Instagram,None,Skin Care,No,37,3,3830.31,0.0,0.343,5.0,3,0,0,0,169,12,59,5,2,3,0,0,17,0,train
CUST00177,2025-09-30,Tier 1,25-34,Marketplace,None,Skin Care,No,82,1,255.04,0.0,0.42,1.0,1,0,0,0,201,12,46,1,2,0,0,0,28,0,validation
CUST00178,2025-09-30,Tier 1,45+,Marketplace,None,Baby Care,Yes,5,2,1583.88,1.0,0.165,2.5,2,2,1.0,13.55,365,10,44,3,3,1,2,0,0,0,train
CUST00179,2025-09-30,Tier 3,45+,Organic,Silver,Baby Care,Yes,38,3,1585.62,0.0,0.443,4.0,2,2,0.5,28.95,124,11,55,1,2,1,5,2,21,0,train
CUST00180,2025-09-30,Tier 2,35-44,Google Search,None,Hair Care,No,96,2,1570.85,0.5,0.26,1.5,1,0,0,0,173,9,29,1,2,1,0,0,18,1,train
CUST00181,2025-09-30,Tier 1,35-44,Referral,Silver,Skin Care,Yes,6,1,1107.73,0.0,0.0,5.0,1,0,0,0,28,7,28,2,1,1,4,1,0,0,train
CUST00182,2025-09-30,Tier 1,18-24,Referral,None,Skin Care,Yes,31,1,305.3,0.0,0.31,4.0,1,0,0,0,89,12,35,2,2,0,4,0,0,0,train
CUST00183,2025-09-30,Tier 2,25-34,Instagram,None,Fragrance,Yes,152,1,1689.98,0.0,0.18,5.0,1,0,0,0,503,1,6,0,0,0,4,1,26,1,test
CUST00184,2025-09-30,Tier 1,18-24,Instagram,Platinum,Wellness,No,14,3,2456.91,0.0,0.287,3.33,2,0,0,0,564,6,18,1,1,0,0,0,6,1,test
CUST00185,2025-09-30,Tier 3,35-44,Marketplace,None,Wellness,Yes,114,2,866.52,0.0,0.315,4.5,2,0,0,0,500,11,35,1,1,1,8,1,27,0,train
CUST00186,2025-09-30,Tier 3,18-24,Instagram,Platinum,Hair Care,No,41,1,714.65,0.0,0.33,4.0,1,1,0.0,26.2,86,2,9,1,1,1,0,0,5,0,train
CUST00187,2025-09-30,Tier 2,25-34,Referral,None,Skin Care,Yes,149,1,491.11,0.0,0.5,4.0,1,0,0,0,333,0,0,0,0,0,3,1,17,0,train
CUST00188,2025-09-30,Tier 2,18-24,Marketplace,Gold,Fragrance,Yes,29,2,1880.31,0.0,0.23,3.5,2,1,1.0,9.3,523,11,31,1,3,0,1,0,5,1,validation
CUST00189,2025-09-30,Tier 1,25-34,Referral,None,Makeup,Yes,140,1,574.39,0.0,0.32,4.0,1,0,0,0,589,10,52,4,1,1,4,0,27,0,train
CUST00190,2025-09-30,Tier 2,25-34,Marketplace,None,Hair Care,No,6,1,482.88,0.0,0.13,5.0,1,1,1.0,45.4,49,6,16,1,0,1,0,0,5,0,train
CUST00191,2025-09-30,Tier 3,45+,Influencer,Silver,Hair Care,Yes,28,1,149.0,0.0,0.34,3.0,1,0,0,0,68,6,35,2,1,1,2,0,11,0,validation
CUST00192,2025-09-30,Tier 1,25-34,Instagram,None,Makeup,Yes,55,3,2263.95,0.0,0.28,3.67,3,0,0,0,101,8,22,3,1,1,4,1,30,0,test
CUST00193,2025-09-30,Tier 2,45+,Influencer,None,Skin Care,Yes,157,1,424.74,0.0,0.21,5.0,1,0,0,0,164,3,16,1,1,1,4,2,30,1,train
CUST00194,2025-09-30,Tier 2,18-24,Instagram,None,Makeup,Yes,80,3,2967.67,0.333,0.407,3.67,2,1,0.0,19.7,259,13,37,4,1,1,9,3,3,0,test
CUST00195,2025-09-30,Tier 1,18-24,Influencer,None,Wellness,No,23,1,654.27,0.0,0.17,5.0,1,1,1.0,37.4,66,5,25,3,0,1,0,0,0,0,train
CUST00196,2025-09-30,Tier 2,45+,Marketplace,None,Skin Care,No,24,2,1272.38,0.0,0.28,3.0,2,1,1.0,46.6,148,1,3,0,0,0,0,0,12,1,train
CUST00197,2025-09-30,Tier 3,25-34,Referral,Silver,Makeup,No,15,2,2989.16,0.0,0.305,5.0,2,1,1.0,54.3,371,11,34,1,1,0,0,0,10,0,validation
CUST00198,2025-09-30,Tier 1,35-44,Referral,Silver,Makeup,Yes,37,4,4324.83,0.0,0.273,3.5,2,0,0,0,412,1,3,1,0,1,3,1,6,0,train
CUST00199,2025-09-30,Tier 3,25-34,Google Search,Silver,Hair Care,Yes,6,4,3273.56,0.0,0.227,3.5,4,1,1.0,63.0,127,3,12,2,0,1,0,0,0,0,validation
CUST00200,2025-09-30,Tier 2,18-24,Instagram,Gold,Wellness,Yes,15,3,3726.66,0.0,0.123,3.67,3,0,0,0,465,7,28,1,2,0,9,4,2,0,train
CUST00201,2025-09-30,Tier 1,35-44,Organic,None,Makeup,Yes,93,1,598.21,0.0,0.14,5.0,1,1,0.0,1.0,589,3,17,1,0,0,1,0,12,1,train
CUST00202,2025-09-30,Tier 1,25-34,Referral,None,Skin Care,Yes,141,1,1220.26,0.0,0.33,5.0,1,0,0,0,144,9,52,5,1,2,2,1,40,0,train
CUST00203,2025-09-30,Tier 3,35-44,Instagram,None,Skin Care,Yes,114,2,743.35,0.0,0.39,3.0,2,0,0,0,198,6,31,3,2,1,2,0,28,1,validation
CUST00204,2025-09-30,Tier 1,25-34,Referral,Platinum,Skin Care,No,42,1,519.21,0.0,0.28,3.0,1,0,0,0,558,17,61,4,5,2,0,0,4,0,train
CUST00205,2025-09-30,Tier 1,18-24,Referral,None,Skin Care,Yes,30,3,1548.05,0.0,0.25,3.67,3,0,0,0,606,13,68,4,4,3,5,0,0,0,train
CUST00206,2025-09-30,Tier 3,35-44,Instagram,Gold,Makeup,Yes,118,2,831.29,0.0,0.375,4.0,2,0,0,0,541,7,23,1,1,0,6,2,38,1,train
CUST00207,2025-09-30,Tier 1,25-34,Influencer,None,Wellness,Yes,18,1,193.1,0.0,0.62,5.0,1,0,0,0,82,11,53,5,1,2,6,2,7,1,train
CUST00208,2025-09-30,Tier 1,18-24,Organic,None,Fragrance,Yes,91,4,3282.3,0.0,0.18,4.25,3,1,1.0,8.9,332,2,10,1,0,0,3,1,24,1,train
CUST00209,2025-09-30,Tier 3,25-34,Instagram,None,Fragrance,Yes,279,0,0,0,0,3.5,0,0,0,0,558,3,14,0,0,0,0,0,46,1,validation
CUST00210,2025-09-30,Tier 1,18-24,Influencer,None,Hair Care,Yes,128,1,409.67,0.0,0.41,5.0,1,0,0,0,304,3,18,1,0,0,0,0,38,1,train
CUST00211,2025-09-30,Tier 2,35-44,Instagram,None,Makeup,Yes,90,2,3032.55,0.0,0.38,4.0,2,0,0,0,336,4,20,2,1,1,1,0,9,0,train
CUST00212,2025-09-30,Tier 2,25-34,Instagram,None,Hair Care,Yes,204,0,0,0,0,3.5,0,0,0,0,323,3,11,1,1,0,2,1,45,1,train
CUST00213,2025-09-30,Tier 3,25-34,Organic,None,Hair Care,No,86,1,1266.34,1.0,0.09,4.0,1,1,1.0,23.6,543,2,9,0,0,0,0,0,15,1,train
CUST00214,2025-09-30,Tier 1,18-24,Instagram,None,Hair Care,Yes,64,1,1427.16,0.0,0.22,4.0,1,0,0,0,105,3,9,1,1,0,3,0,14,1,train
CUST00215,2025-09-30,Tier 1,25-34,Marketplace,Silver,Skin Care,Yes,34,1,646.51,0.0,0.01,4.0,1,0,0,0,269,8,24,1,2,0,8,2,15,1,train
CUST00216,2025-09-30,Tier 1,35-44,Google Search,Silver,Fragrance,Yes,48,1,1349.42,1.0,0.27,4.0,1,1,1.0,48.0,249,7,20,2,0,1,1,0,16,1,train
CUST00217,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,No,79,2,861.18,0.0,0.36,3.5,1,0,0,0,317,2,11,1,0,0,0,0,13,1,train
CUST00218,2025-09-30,Tier 2,18-24,Marketplace,None,Makeup,Yes,23,1,713.95,0.0,0.11,5.0,1,0,0,0,265,1,5,0,0,0,0,0,5,0,train
CUST00219,2025-09-30,Tier 1,35-44,Organic,Silver,Makeup,Yes,154,2,1225.24,0.0,0.47,4.5,2,0,0,0,340,3,8,1,1,1,6,1,30,1,train
CUST00220,2025-09-30,Tier 3,18-24,Referral,None,Hair Care,Yes,25,2,745.67,0.0,0.19,5.0,2,1,0.0,18.8,252,14,73,6,3,2,7,2,10,0,train
CUST00221,2025-09-30,Tier 3,25-34,Instagram,None,Makeup,Yes,7,2,781.03,0.0,0.345,3.0,2,0,0,0,89,16,91,2,1,0,12,2,2,0,train
CUST00222,2025-09-30,Tier 1,45+,Organic,None,Skin Care,Yes,186,0,0,0,0,3.5,0,0,0,0,229,1,6,0,0,0,0,0,22,1,train
CUST00223,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,103,1,757.58,0.0,0.53,5.0,1,0,0,0,182,1,6,0,0,0,0,0,20,1,train
CUST00224,2025-09-30,Tier 1,25-34,Organic,None,Hair Care,Yes,89,1,747.2,0.0,0.4,5.0,1,0,0,0,493,1,5,0,0,0,3,1,13,0,train
CUST00225,2025-09-30,Tier 1,18-24,Instagram,Silver,Wellness,Yes,88,2,2563.85,0.0,0.335,5.0,2,0,0,0,521,3,9,1,0,0,3,0,19,1,train
CUST00226,2025-09-30,Tier 1,25-34,Instagram,Silver,Hair Care,No,54,3,2345.42,0.333,0.157,4.0,1,1,1.0,17.6,165,6,30,2,2,1,0,0,34,0,validation
CUST00227,2025-09-30,Tier 1,35-44,Marketplace,Silver,Skin Care,No,153,1,1070.42,0.0,0.37,5.0,1,0,0,0,634,0,0,0,0,0,0,0,29,1,train
CUST00228,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,Yes,82,3,1343.2,0.0,0.33,3.67,3,0,0,0,522,6,28,0,0,0,5,2,11,1,train
CUST00229,2025-09-30,Tier 2,35-44,Google Search,Silver,Skin Care,Yes,92,1,558.95,0.0,0.17,4.0,1,0,0,0,462,8,27,1,1,0,2,0,8,1,train
CUST00230,2025-09-30,Tier 1,25-34,Instagram,None,Skin Care,Yes,37,6,6235.96,0.0,0.218,4.17,3,0,0,0,494,17,93,8,2,2,7,1,14,0,train
CUST00231,2025-09-30,Tier 1,25-34,Google Search,None,Skin Care,No,23,1,397.92,0.0,0.29,5.0,1,0,0,0,468,6,30,1,1,1,0,0,0,0,train
CUST00232,2025-09-30,Tier 2,25-34,Marketplace,None,Fragrance,Yes,55,1,786.26,0.0,0.33,4.0,1,0,0,0,63,2,5,0,0,0,0,0,1,0,train
CUST00233,2025-09-30,Tier 2,25-34,Instagram,None,Makeup,Yes,361,0,0,0,0,3.5,0,0,0,0,605,5,27,0,0,0,7,1,60,1,train
CUST00234,2025-09-30,Tier 2,25-34,Organic,None,Skin Care,Yes,17,2,1421.1,0.0,0.135,2.0,2,0,0,0,263,6,30,1,2,1,0,0,0,0,train
CUST00235,2025-09-30,Tier 1,25-34,Organic,None,Wellness,Yes,125,1,556.26,0.0,0.34,5.0,1,0,0,0,605,2,12,1,0,0,4,0,29,0,train
CUST00236,2025-09-30,Tier 1,18-24,Instagram,None,Skin Care,Yes,62,1,782.89,0.0,0.37,4.0,1,1,0.0,7.5,200,8,27,1,2,0,0,0,8,0,train
CUST00237,2025-09-30,Tier 1,25-34,Organic,Platinum,Makeup,Yes,15,4,3607.29,0.0,0.253,3.75,2,0,0,0,339,8,44,3,0,1,6,1,0,0,validation
CUST00238,2025-09-30,Tier 1,35-44,Organic,None,Makeup,No,78,1,643.9,0.0,0.33,3.0,1,1,0.0,15.6,355,1,3,0,0,0,0,0,8,0,train
CUST00239,2025-09-30,Tier 1,25-34,Instagram,Silver,Makeup,Yes,320,0,0,0,0,3.5,0,0,0,0,363,4,20,2,1,1,2,0,60,1,test
CUST00240,2025-09-30,Tier 1,25-34,Organic,Silver,Makeup,Yes,56,2,2277.31,0.0,0.18,4.5,2,1,0.0,1.0,139,4,15,0,1,0,1,0,16,0,train
CUST00241,2025-09-30,Tier 2,18-24,Instagram,None,Fragrance,Yes,6,2,2710.93,0.0,0.37,4.0,2,0,0,0,231,12,40,1,0,1,6,1,0,0,train
CUST00242,2025-09-30,Tier 2,18-24,Organic,None,Wellness,Yes,82,3,2195.42,0.0,0.317,3.33,2,0,0,0,589,11,36,2,0,1,11,5,5,0,train
CUST00243,2025-09-30,Tier 1,35-44,Organic,Gold,Skin Care,Yes,69,1,444.6,1.0,0.43,1.0,1,1,0.0,14.0,503,3,17,1,0,1,0,0,22,1,train
CUST00244,2025-09-30,Tier 2,25-34,Marketplace,None,Skin Care,Yes,144,2,2449.86,0.0,0.225,3.0,1,0,0,0,233,1,5,1,0,1,0,0,23,1,train
CUST00245,2025-09-30,Tier 2,18-24,Organic,Platinum,Hair Care,Yes,73,2,1245.78,0.0,0.36,4.5,2,0,0,0,183,6,27,3,1,1,9,4,16,0,train
CUST00246,2025-09-30,Tier 3,25-34,Instagram,Silver,Makeup,Yes,52,2,852.1,0.0,0.24,3.0,2,1,1.0,36.1,533,6,22,3,2,1,3,1,13,0,train
CUST00247,2025-09-30,Tier 2,25-34,Marketplace,None,Hair Care,Yes,57,2,937.32,0.0,0.5,3.0,1,0,0,0,470,5,13,1,0,1,5,2,14,1,test
CUST00248,2025-09-30,Tier 1,25-34,Influencer,None,Skin Care,Yes,71,3,1182.12,0.0,0.31,3.33,3,0,0,0,512,2,7,0,0,0,2,0,15,0,test
CUST00249,2025-09-30,Tier 2,35-44,Organic,Silver,Hair Care,Yes,162,1,244.33,0.0,0.38,4.0,1,0,0,0,347,5,15,2,1,1,3,1,31,1,train
CUST00250,2025-09-30,Tier 1,25-34,Referral,Silver,Baby Care,No,35,1,837.19,0.0,0.3,5.0,1,0,0,0,393,6,26,0,1,0,0,0,2,0,test
CUST00251,2025-09-30,Tier 2,25-34,Instagram,None,Wellness,Yes,41,1,966.73,1.0,0.37,5.0,1,1,1.0,40.2,56,14,76,6,1,4,0,0,9,1,train
CUST00252,2025-09-30,Tier 1,45+,Google Search,Silver,Makeup,Yes,190,0,0,0,0,3.5,0,0,0,0,577,4,17,0,0,0,4,2,23,1,train
CUST00253,2025-09-30,Tier 1,18-24,Influencer,Platinum,Skin Care,Yes,191,0,0,0,0,3.5,0,0,0,0,354,3,8,1,0,0,2,1,34,1,train
CUST00254,2025-09-30,Tier 2,25-34,Influencer,None,Skin Care,Yes,183,0,0,0,0,3.5,0,0,0,0,571,4,22,1,0,0,2,1,26,1,train
CUST00255,2025-09-30,Tier 2,18-24,Marketplace,None,Wellness,Yes,22,4,2792.14,0.25,0.2,3.25,4,1,1.0,22.2,459,10,26,1,3,0,5,1,19,0,train
CUST00256,2025-09-30,Tier 1,35-44,Organic,None,Hair Care,Yes,181,0,0,0,0,3.5,0,0,0,0,363,1,3,0,0,0,0,0,34,1,test
CUST00257,2025-09-30,Tier 1,25-34,Organic,None,Skin Care,No,55,2,1042.47,0.0,0.3,3.0,2,0,0,0,172,7,39,2,1,1,0,0,19,0,train
CUST00258,2025-09-30,Tier 3,18-24,Google Search,None,Hair Care,Yes,42,3,2284.5,0.0,0.33,4.33,2,0,0,0,636,7,21,4,2,2,4,0,7,0,validation
CUST00259,2025-09-30,Tier 1,25-34,Influencer,None,Fragrance,Yes,192,0,0,0,0,3.5,0,0,0,0,209,0,0,0,0,0,0,0,31,1,train
CUST00260,2025-09-30,Tier 3,45+,Instagram,None,Skin Care,Yes,2,2,1820.81,0.0,0.395,3.0,1,0,0,0,110,7,32,1,2,0,1,0,7,0,validation
CUST00261,2025-09-30,Tier 2,35-44,Google Search,None,Wellness,No,51,1,350.44,0.0,0.44,3.0,1,0,0,0,61,0,0,0,0,0,0,0,0,0,train
CUST00262,2025-09-30,Tier 2,18-24,Marketplace,Silver,Skin Care,Yes,9,2,1318.44,0.0,0.12,4.0,2,0,0,0,219,5,16,1,1,0,0,0,9,0,train
CUST00263,2025-09-30,Tier 3,18-24,Google Search,Platinum,Wellness,Yes,25,3,1618.39,0.667,0.373,4.0,3,2,0.0,16.55,532,15,63,5,3,3,8,2,11,0,validation
CUST00264,2025-09-30,Tier 3,25-34,Referral,Silver,Baby Care,Yes,31,2,671.1,0.0,0.31,3.5,2,1,0.0,12.0,106,7,29,1,1,1,3,1,0,1,train
CUST00265,2025-09-30,Tier 1,35-44,Google Search,Gold,Wellness,Yes,77,1,510.24,0.0,0.38,5.0,1,0,0,0,193,7,27,3,2,2,4,0,28,0,train
CUST00266,2025-09-30,Tier 1,45+,Organic,None,Skin Care,Yes,158,2,2193.55,0.5,0.295,2.5,1,0,0,0,562,1,4,0,0,0,0,0,22,1,test
CUST00267,2025-09-30,Tier 2,25-34,Organic,None,Fragrance,No,29,1,441.97,0.0,0.37,4.0,1,1,0.0,2.7,426,8,21,1,1,0,0,0,11,1,validation
CUST00268,2025-09-30,Tier 2,18-24,Influencer,None,Skin Care,Yes,9,2,1517.09,0.0,0.415,5.0,2,1,0.0,25.0,303,6,24,1,1,1,6,1,8,0,train
CUST00269,2025-09-30,Tier 2,25-34,Instagram,None,Makeup,Yes,30,3,2563.93,0.0,0.33,4.33,3,0,0,0,175,11,46,3,0,2,4,1,10,0,validation
CUST00270,2025-09-30,Tier 2,25-34,Marketplace,Silver,Skin Care,Yes,75,2,968.72,0.0,0.24,4.5,2,0,0,0,228,8,27,4,2,2,9,2,7,0,train
CUST00271,2025-09-30,Tier 3,18-24,Organic,None,Wellness,Yes,32,2,1421.17,0.0,0.19,2.5,1,0,0,0,507,1,5,0,0,0,2,0,0,0,train
CUST00272,2025-09-30,Tier 2,25-34,Google Search,Gold,Skin Care,No,12,5,3882.03,0.0,0.208,3.6,3,0,0,0,608,7,42,3,2,0,0,0,1,0,validation
CUST00273,2025-09-30,Tier 3,25-34,Referral,None,Hair Care,Yes,13,5,4433.41,0.0,0.194,4.2,2,0,0,0,336,7,19,3,1,2,4,1,1,0,train
CUST00274,2025-09-30,Tier 3,35-44,Organic,None,Baby Care,Yes,71,1,695.0,0.0,0.36,3.0,1,0,0,0,82,1,4,0,0,0,1,0,2,0,train
CUST00275,2025-09-30,Tier 1,25-34,Organic,Silver,Skin Care,Yes,241,0,0,0,0,3.5,0,0,0,0,612,5,27,1,1,1,5,1,51,1,train
CUST00276,2025-09-30,Tier 1,25-34,Referral,Silver,Makeup,Yes,47,2,3495.3,0.0,0.215,3.5,2,0,0,0,536,9,30,4,1,1,3,1,14,0,validation
CUST00277,2025-09-30,Tier 2,18-24,Organic,Silver,Wellness,Yes,2,1,304.61,0.0,0.23,5.0,1,0,0,0,461,2,7,0,1,0,0,0,12,0,train
CUST00278,2025-09-30,Tier 3,35-44,Influencer,None,Skin Care,Yes,69,1,339.56,0.0,0.27,2.0,1,1,0.0,27.9,446,7,39,1,1,0,2,0,22,1,test
CUST00279,2025-09-30,Tier 2,25-34,Organic,None,Skin Care,Yes,12,3,2035.77,0.0,0.323,4.0,2,0,0,0,638,9,38,2,2,1,5,2,0,0,test
CUST00280,2025-09-30,Tier 3,35-44,Influencer,None,Wellness,Yes,10,2,1858.49,0.0,0.2,2.5,2,0,0,0,525,6,18,1,1,1,3,0,4,0,train
CUST00281,2025-09-30,Tier 3,35-44,Marketplace,None,Wellness,No,35,2,1161.06,0.0,0.335,3.5,2,0,0,0,191,3,17,1,1,0,0,0,9,1,validation
CUST00282,2025-09-30,Tier 2,25-34,Google Search,None,Skin Care,No,296,0,0,0,0,3.5,0,0,0,0,459,1,5,0,0,0,0,0,60,1,train
CUST00283,2025-09-30,Tier 1,18-24,Organic,Silver,Baby Care,No,18,3,2546.58,0.0,0.323,4.0,2,1,1.0,34.4,605,8,21,1,1,1,0,0,6,0,train
CUST00284,2025-09-30,Tier 3,18-24,Instagram,Silver,Baby Care,Yes,291,0,0,0,0,3.5,0,0,0,0,311,1,5,1,0,1,4,1,60,1,validation
CUST00285,2025-09-30,Tier 2,35-44,Instagram,None,Hair Care,No,13,2,1070.21,0.0,0.38,2.5,1,0,0,0,376,10,34,1,3,1,0,0,16,0,validation
CUST00286,2025-09-30,Tier 3,35-44,Referral,Silver,Skin Care,Yes,369,0,0,0,0,3.5,0,0,0,0,535,1,4,1,0,1,3,1,60,1,train
CUST00287,2025-09-30,Tier 1,18-24,Google Search,Silver,Baby Care,Yes,69,2,2536.41,0.0,0.185,4.5,2,0,0,0,531,8,21,3,0,2,4,1,15,0,train
CUST00288,2025-09-30,Tier 1,45+,Organic,None,Skin Care,No,110,2,1096.1,0.0,0.255,4.5,1,0,0,0,197,1,4,0,0,0,0,0,20,1,train
CUST00289,2025-09-30,Tier 1,25-34,Instagram,None,Baby Care,Yes,5,2,811.06,0.0,0.36,4.0,2,0,0,0,85,5,13,1,0,0,3,0,0,0,train
CUST00290,2025-09-30,Tier 1,25-34,Instagram,Silver,Wellness,No,9,1,251.16,0.0,0.34,5.0,1,1,1.0,20.5,24,6,22,3,1,1,0,0,1,0,train
CUST00291,2025-09-30,Tier 2,18-24,Instagram,Gold,Hair Care,Yes,58,1,1708.29,0.0,0.2,5.0,1,1,0.0,35.3,367,4,16,1,1,1,4,1,23,1,train
CUST00292,2025-09-30,Tier 2,18-24,Marketplace,None,Hair Care,Yes,43,1,657.91,1.0,0.08,1.0,1,1,0.0,4.6,61,6,22,0,1,0,7,2,0,0,train
CUST00293,2025-09-30,Tier 1,35-44,Referral,Gold,Hair Care,Yes,230,0,0,0,0,3.5,0,0,0,0,242,3,9,1,0,1,8,0,59,1,test
CUST00294,2025-09-30,Tier 2,25-34,Referral,Platinum,Skin Care,Yes,102,1,1714.42,0.0,0.12,5.0,1,0,0,0,124,15,54,6,3,2,12,6,35,0,train
CUST00295,2025-09-30,Tier 1,18-24,Marketplace,None,Fragrance,No,16,1,556.31,0.0,0.51,5.0,1,0,0,0,509,2,9,0,0,0,0,0,5,0,train
CUST00296,2025-09-30,Tier 2,18-24,Referral,Gold,Hair Care,No,132,1,560.55,0.0,0.12,5.0,1,0,0,0,570,2,10,1,0,1,0,0,30,1,train
CUST00297,2025-09-30,Tier 2,18-24,Marketplace,Platinum,Skin Care,Yes,154,1,1130.29,0.0,0.16,2.0,1,0,0,0,214,13,41,1,3,1,6,2,30,1,train
CUST00298,2025-09-30,Tier 1,35-44,Marketplace,None,Hair Care,Yes,201,0,0,0,0,3.5,0,0,0,0,286,6,16,3,2,2,5,2,50,1,train
CUST00299,2025-09-30,Tier 3,25-34,Marketplace,None,Hair Care,No,343,0,0,0,0,3.5,0,0,0,0,599,0,0,0,0,0,0,0,60,1,train
CUST00300,2025-09-30,Tier 3,35-44,Marketplace,Platinum,Skin Care,No,5,1,459.9,0.0,0.42,5.0,1,0,0,0,351,5,30,0,1,0,0,0,1,0,train
