order_id,customer_id,order_date,category,quantity,gross_amount,discount_pct,delivery_days,returned,rating
ORD008199,CUST00090,2025-10-11,Wellness,1,532.52,0.27,1,0,5
ORD000274,CUST00091,2024-12-06,Skin Care,4,2402.71,0.1,4,0,4
ORD000272,CUST00091,2025-01-18,Wellness,1,499.95,0.12,5,0,3
ORD000271,CUST00091,2025-03-02,Skin Care,1,512.87,0.08,1,0,5
ORD000273,CUST00091,2025-07-02,Hair Care,1,311.34,0.36,4,0,4
ORD008200,CUST00091,2025-11-12,Fragrance,3,2117.47,0.27,3,1,5
ORD000275,CUST00092,2025-09-09,Hair Care,1,430.85,0.26,3,0,4
ORD008201,CUST00092,2025-10-27,Wellness,2,724.4,0.36,4,0,4
ORD000276,CUST00093,2025-07-07,Baby Care,2,759.64,0.12,4,0,4
ORD000277,CUST00094,2024-11-16,Hair Care,1,544.56,0.26,6,0,5
ORD000278,CUST00094,2025-02-27,Wellness,2,1162.48,0.24,1,0,3
ORD000280,CUST00094,2025-03-20,Fragrance,1,974.12,0.02,3,0,5
ORD000279,CUST00094,2025-03-31,Hair Care,2,876.27,0.27,5,0,1
ORD000281,CUST00095,2025-07-27,Skin Care,1,372.65,0.41,1,0,4
ORD000284,CUST00096,2025-03-28,Baby Care,1,149,0.48,7,0,4
ORD000283,CUST00096,2025-05-18,Makeup,1,371.67,0.42,7,1,1
ORD000282,CUST00096,2025-07-31,Skin Care,2,1043.08,0.23,5,0,3
ORD008202,CUST00096,2025-10-16,Fragrance,1,839.89,0.24,7,0,4
ORD000286,CUST00097,2024-07-26,Baby Care,1,438.11,0.25,2,0,5
ORD000291,CUST00097,2024-12-30,Hair Care,2,518.0,0.44,8,1,4
ORD000289,CUST00097,2025-01-28,Baby Care,1,177.7,0.38,5,0,4
ORD000288,CUST00097,2025-03-03,Makeup,1,623.56,0.28,6,0,5
ORD000285,CUST00097,2025-05-16,Skin Care,1,334.06,0.47,5,0,2
ORD000290,CUST00097,2025-06-11,Skin Care,4,1615.92,0.44,4,0,3
ORD000287,CUST00097,2025-09-29,Skin Care,2,996.11,0.32,7,0,2
ORD008203,CUST00097,2025-11-01,Baby Care,1,337.21,0.39,3,0,5
ORD000293,CUST00098,2024-09-11,Wellness,2,1049.05,0.24,9,0,4
ORD000292,CUST00098,2025-03-30,Makeup,1,794.52,0.15,7,0,3
ORD000295,CUST00099,2024-06-17,Skin Care,1,556.68,0.23,1,0,4
ORD000297,CUST00099,2024-07-02,Makeup,1,765.28,0.12,5,0,3
ORD000294,CUST00099,2024-07-26,Fragrance,1,617.4,0.4,2,0,5
ORD000298,CUST00099,2025-04-13,Hair Care,1,399.84,0.17,8,0,5
ORD000296,CUST00099,2025-05-09,Hair Care,2,1071.67,0.04,5,0,5
ORD008204,CUST00099,2025-10-16,Baby Care,1,450.95,0.02,2,0,5
ORD000299,CUST00100,2025-07-22,Hair Care,1,372.37,0.29,4,0,5
ORD008205,CUST00100,2025-11-11,Hair Care,2,910.71,0.12,6,0,5
ORD008206,CUST00100,2025-11-27,Hair Care,2,926.32,0.12,5,1,4
ORD000303,CUST00101,2024-03-16,Wellness,2,1028.58,0.18,5,0,4
ORD000302,CUST00101,2024-05-19,Baby Care,2,619.84,0.3,2,0,5
ORD000304,CUST00101,2024-10-22,Fragrance,1,626.24,0.38,4,0,1
ORD000301,CUST00101,2025-05-29,Skin Care,1,691.26,0.14,6,0,4
ORD000300,CUST00101,2025-06-14,Makeup,1,548.95,0.37,3,0,5
ORD000305,CUST00102,2025-07-09,Skin Care,1,732.65,0.16,5,0,5
ORD008207,CUST00102,2025-11-12,Skin Care,2,1315.97,0.12,6,0,4
ORD000306,CUST00103,2025-09-09,Makeup,2,1469.96,0.08,6,0,5
ORD008208,CUST00103,2025-10-03,Baby Care,2,612.73,0.24,4,0,2
ORD008209,CUST00103,2025-11-23,Makeup,1,498.62,0.35,6,0,4
ORD000307,CUST00104,2025-06-29,Wellness,2,955.63,0.31,7,0,5
ORD000308,CUST00105,2025-08-15,Makeup,3,2052.43,0.18,4,0,5
ORD008210,CUST00105,2025-10-21,Fragrance,1,793.87,0.2,7,0,5
ORD000309,CUST00106,2024-05-21,Hair Care,1,489.26,0.25,4,0,4
ORD000315,CUST00106,2024-08-04,Wellness,2,1025.63,0.33,4,0,5
ORD000312,CUST00106,2024-11-03,Baby Care,2,640.88,0.25,2,0,2
ORD000313,CUST00106,2024-11-18,Wellness,2,905.26,0.29,4,0,1
ORD000310,CUST00106,2025-02-01,Skin Care,1,446.54,0.37,4,0,2
ORD000314,CUST00106,2025-02-05,Hair Care,1,408.39,0.24,8,0,3
ORD000311,CUST00106,2025-07-31,Baby Care,1,436.15,0.24,6,0,3
ORD000316,CUST00107,2024-09-18,Skin Care,3,1890.02,0.09,3,0,3
ORD000318,CUST00107,2025-05-03,Skin Care,1,648.99,0.08,4,0,5
ORD000317,CUST00107,2025-09-18,Baby Care,3,1009.14,0.17,3,0,5
ORD008211,CUST00107,2025-10-29,Baby Care,1,342.9,0.27,5,0,4
ORD000319,CUST00108,2025-08-17,Skin Care,2,1074.5,0.22,4,1,1
ORD000323,CUST00109,2024-07-22,Hair Care,3,698.74,0.51,4,0,3
ORD000321,CUST00109,2024-07-28,Skin Care,1,397.65,0.41,3,0,3
ORD000320,CUST00109,2025-01-18,Skin Care,2,1118.38,0.23,6,0,5
ORD000322,CUST00109,2025-06-14,Baby Care,2,658.02,0.24,3,0,4
ORD000324,CUST00109,2025-06-30,Skin Care,2,964.26,0.27,4,0,5
ORD008212,CUST00109,2025-10-01,Hair Care,2,729.1,0.42,6,0,4
ORD000325,CUST00110,2024-12-08,Skin Care,1,744.22,0,6,0,5
ORD000326,CUST00110,2024-12-23,Makeup,1,583.94,0.4,1,0,
ORD000328,CUST00110,2025-02-26,Baby Care,1,169.11,0.48,1,0,5
ORD000327,CUST00110,2025-04-11,Skin Care,2,1100.94,0.12,4,0,5
ORD000330,CUST00110,2025-07-12,Wellness,2,940.63,0.19,4,0,5
ORD000329,CUST00110,2025-08-26,Skin Care,1,383.23,0.39,4,0,5
ORD000331,CUST00111,2025-04-05,Wellness,2,1135.09,0.23,1,0,5
ORD000336,CUST00112,2024-11-11,Makeup,1,674.89,0.27,4,0,5
ORD000334,CUST00112,2025-02-22,Hair Care,4,1553.53,0.33,5,0,5
ORD000335,CUST00112,2025-02-23,Hair Care,1,429.54,0,2,0,5
ORD000338,CUST00112,2025-03-06,Skin Care,1,692.31,0.11,2,1,5
ORD000339,CUST00112,2025-04-15,Hair Care,2,742.3,0.31,4,0,3
ORD000337,CUST00112,2025-06-06,Hair Care,1,374.44,0.39,4,0,5
ORD000332,CUST00112,2025-07-16,Wellness,1,526.4,0.29,2,0,2
ORD000333,CUST00112,2025-09-30,Skin Care,1,582.84,0.21,6,0,5
ORD008213,CUST00112,2025-10-27,Hair Care,2,966.15,0.14,4,1,5
ORD000341,CUST00113,2025-08-21,Skin Care,3,1228.02,0.42,4,0,4
ORD000340,CUST00113,2025-09-02,Hair Care,1,373.29,0.35,2,0,4
ORD008214,CUST00113,2025-11-22,Hair Care,1,494.17,0.08,2,0,4
ORD000347,CUST00114,2024-05-03,Skin Care,2,915.74,0.24,4,0,4
ORD000344,CUST00114,2024-05-24,Skin Care,2,976.93,0.33,7,0,5
ORD000345,CUST00114,2024-08-20,Skin Care,1,716.81,0.33,6,0,4
ORD000346,CUST00114,2024-09-12,Hair Care,3,1071.91,0.39,1,0,3
ORD000343,CUST00114,2024-10-10,Makeup,1,683.23,0.21,3,0,3
ORD000342,CUST00114,2025-02-03,Wellness,1,768.91,0.09,4,0,5
ORD000348,CUST00115,2025-04-24,Skin Care,1,596.54,0.14,6,0,3
ORD000350,CUST00116,2024-08-22,Fragrance,2,1785.75,0.08,5,0,4
ORD000351,CUST00116,2024-10-02,Hair Care,2,889.14,0.18,3,0,4
ORD000354,CUST00116,2024-12-03,Baby Care,1,336.11,0.16,5,0,4
ORD000349,CUST00116,2025-03-27,Skin Care,1,436.98,0.22,4,0,5
ORD000352,CUST00116,2025-04-01,Skin Care,3,1735.84,0.21,4,0,4
ORD000353,CUST00116,2025-05-10,Wellness,1,452.08,0.27,2,0,5
ORD000355,CUST00117,2024-05-15,Skin Care,1,754.57,0.01,4,0,5
ORD000356,CUST00117,2025-02-13,Baby Care,1,510.88,0.09,2,0,4
ORD000357,CUST00117,2025-04-16,Makeup,1,559.42,0.23,3,0,4
ORD000358,CUST00117,2025-05-30,Hair Care,2,709.46,0.33,6,0,3
ORD000359,CUST00118,2025-09-03,Skin Care,1,689.56,0.18,5,0,5
ORD008217,CUST00118,2025-11-05,Baby Care,1,421.85,0.1,5,0,3
ORD008215,CUST00118,2025-11-12,Baby Care,1,293.91,0.32,5,0,5
ORD008216,CUST00118,2025-11-16,Makeup,1,595.85,0.32,6,0,5
ORD000360,CUST00119,2024-11-23,Skin Care,1,424.98,0.44,2,0,5
ORD000361,CUST00119,2025-01-01,Skin Care,1,403.4,0.35,4,0,3
ORD000362,CUST00119,2025-07-23,Skin Care,4,2019.98,0.25,5,0,4
ORD008220,CUST00119,2025-10-10,Wellness,1,425.66,0.29,2,0,2
ORD008219,CUST00119,2025-11-10,Makeup,1,589.28,0.29,5,0,4
ORD008218,CUST00119,2025-11-24,Skin Care,1,603.02,0.23,5,0,4
ORD000363,CUST00120,2025-09-04,Hair Care,1,261.95,0.27,2,0,5
ORD008221,CUST00120,2025-10-29,Hair Care,1,493.89,0.14,4,0,5
ORD000364,CUST00121,2025-07-22,Makeup,2,1245.77,0.21,4,0,2
ORD000365,CUST00121,2025-09-03,Makeup,2,1250.26,0.17,6,0,3
ORD008222,CUST00121,2025-11-07,Makeup,1,532.85,0.25,6,0,4
ORD000366,CUST00122,2025-05-18,Baby Care,3,793.89,0.31,3,0,5
ORD000367,CUST00122,2025-06-16,Skin Care,3,1255.04,0.41,1,0,3
ORD000372,CUST00123,2025-01-13,Hair Care,1,353.35,0.46,5,0,3
ORD000370,CUST00123,2025-03-03,Wellness,1,518.2,0.29,5,1,2
ORD000368,CUST00123,2025-04-07,Makeup,1,382.86,0.44,3,0,3
ORD000371,CUST00123,2025-04-30,Hair Care,1,537.55,0.27,5,0,4
ORD000373,CUST00123,2025-05-12,Wellness,1,558.96,0.22,5,0,5
ORD000369,CUST00123,2025-06-20,Hair Care,2,638.15,0.41,6,0,4
ORD008223,CUST00123,2025-11-01,Fragrance,1,753.41,0.13,4,0,4
ORD000375,CUST00124,2025-01-10,Skin Care,1,588.34,0.26,5,0,2
ORD000376,CUST00124,2025-02-08,Makeup,1,540.85,0.33,3,0,5
ORD000374,CUST00124,2025-03-14,Makeup,2,1174.79,0.33,5,0,4
ORD000377,CUST00124,2025-03-20,Skin Care,1,266.52,0.43,5,0,4
ORD000378,CUST00125,2025-09-13,Hair Care,3,749.89,0.52,4,0,5
ORD000379,CUST00125,2025-09-22,Wellness,2,948.51,0.27,7,0,2
ORD008224,CUST00125,2025-11-13,Hair Care,2,756.81,0.34,7,1,4
ORD000380,CUST00126,2024-12-04,Skin Care,1,340.07,0.26,4,0,3
ORD000381,CUST00126,2025-08-04,Skin Care,3,919.95,0.6,3,0,3
ORD000383,CUST00127,2025-04-24,Wellness,1,478.27,0.27,6,0,5
ORD000382,CUST00127,2025-09-06,Wellness,1,251.28,0.32,7,0,1
ORD008225,CUST00127,2025-11-12,Makeup,1,406.57,0.39,4,0,5
ORD000385,CUST00128,2025-08-07,Makeup,1,475.73,0.39,5,0,5
ORD000384,CUST00128,2025-09-11,Makeup,3,1240.95,0.45,3,0,2
ORD008226,CUST00128,2025-11-24,Makeup,1,516.38,0.28,2,0,4
ORD000386,CUST00129,2025-04-22,Wellness,3,1474.82,0.23,2,0,4
ORD000387,CUST00129,2025-06-26,Skin Care,1,407.82,0.49,6,1,1
ORD000388,CUST00129,2025-07-09,Wellness,3,1486.44,0.22,2,0,2
ORD008228,CUST00129,2025-10-13,Hair Care,1,350.23,0.3,1,0,3
ORD008227,CUST00129,2025-10-29,Hair Care,1,330.23,0.37,3,0,
ORD000389,CUST00130,2025-07-04,Makeup,3,1272.47,0.48,3,0,4
ORD008229,CUST00130,2025-10-04,Skin Care,1,578.11,0.17,5,0,2
ORD000392,CUST00131,2024-09-06,Skin Care,3,1357.28,0.4,5,0,5
ORD000390,CUST00131,2024-09-24,Hair Care,2,893.38,0.15,4,0,5
ORD000394,CUST00131,2024-09-27,Skin Care,1,478.48,0.43,7,0,1
ORD000395,CUST00131,2024-10-19,Hair Care,3,925.7,0.39,3,0,5
ORD000391,CUST00131,2025-03-23,Skin Care,2,1018.02,0.2,5,0,2
ORD000393,CUST00131,2025-07-25,Makeup,3,2157.15,0.17,7,0,2
ORD000398,CUST00132,2024-06-05,Skin Care,2,610.73,0.55,5,0,5
ORD000399,CUST00132,2024-07-09,Skin Care,1,665.16,0.3,7,0,3
ORD000400,CUST00132,2024-08-18,Makeup,2,1061.49,0.36,4,0,5
ORD000397,CUST00132,2024-09-13,Skin Care,2,917.64,0.34,3,0,4
ORD000396,CUST00132,2025-06-05,Wellness,3,1621.76,0.18,7,0,3
ORD000402,CUST00133,2024-11-12,Skin Care,1,669.23,0.15,3,0,3
ORD000404,CUST00133,2025-02-27,Hair Care,1,537.09,0.06,1,0,3
ORD000405,CUST00133,2025-04-12,Wellness,2,569.12,0.47,2,0,4
ORD000408,CUST00133,2025-05-03,Skin Care,4,1783.9,0.33,5,0,4
ORD000407,CUST00133,2025-05-16,Baby Care,1,323.63,0.32,6,0,3
ORD000401,CUST00133,2025-05-17,Baby Care,1,149,0.5,3,0,4
ORD000406,CUST00133,2025-05-25,Wellness,1,334.76,0.41,7,0,4
ORD000403,CUST00133,2025-08-07,Wellness,3,1615.85,0.16,2,0,4
ORD008230,CUST00133,2025-10-10,Makeup,1,597.95,0.28,6,0,4
ORD008231,CUST00133,2025-11-18,Makeup,1,571.76,0.25,3,1,4
ORD000410,CUST00134,2024-07-18,Makeup,3,1358.29,0.43,9,0,5
ORD000409,CUST00134,2024-09-25,Makeup,1,650.65,0.24,2,0,2
ORD000411,CUST00134,2025-03-15,Wellness,1,539.29,0.19,4,0,5
ORD000412,CUST00134,2025-05-24,Skin Care,1,439.38,0.35,4,1,1
ORD000413,CUST00134,2025-08-26,Makeup,2,1087.73,0.25,4,0,5
ORD008232,CUST00134,2025-11-11,Makeup,1,620.68,0.26,2,0,4
ORD000415,CUST00135,2024-06-19,Wellness,1,467.61,0.33,5,0,1
ORD000414,CUST00135,2024-08-13,Hair Care,1,264.97,0.13,6,0,2
ORD000416,CUST00135,2024-09-09,Baby Care,4,991.54,0.44,1,0,4
ORD000417,CUST00135,2024-11-01,Hair Care,2,810.06,0.26,6,0,5
ORD000418,CUST00136,2025-07-21,Wellness,1,514.9,0.3,2,0,5
ORD000420,CUST00137,2025-04-03,Skin Care,1,462.14,0.28,7,0,5
ORD000419,CUST00137,2025-04-06,Fragrance,1,573.73,0.35,1,0,3
ORD000421,CUST00138,2025-07-31,Hair Care,3,905.11,0.46,3,0,3
ORD008233,CUST00138,2025-10-25,Baby Care,1,519.5,0.08,5,1,3
ORD000423,CUST00139,2025-07-19,Makeup,1,617.98,0.17,4,0,4
ORD000422,CUST00139,2025-09-02,Skin Care,3,1097.42,0.42,1,0,4
ORD008235,CUST00139,2025-11-12,Makeup,1,486.21,0.34,2,0,2
ORD008234,CUST00139,2025-11-16,Fragrance,1,807.05,0.32,7,0,3
ORD000427,CUST00140,2025-02-01,Hair Care,1,352.29,0.39,4,0,1
ORD000426,CUST00140,2025-05-06,Skin Care,2,1136.38,0.21,4,0,1
ORD000425,CUST00140,2025-06-10,Hair Care,1,369.03,0.31,6,0,5
ORD000424,CUST00140,2025-09-24,Makeup,3,1910.64,0.22,9,0,5
ORD008236,CUST00140,2025-10-28,Hair Care,1,315.02,0.3,7,0,3
ORD000428,CUST00141,2025-09-02,Skin Care,1,647.85,0.23,4,0,5
ORD008237,CUST00141,2025-11-10,Hair Care,1,407.43,0.15,3,0,3
ORD000429,CUST00142,2024-11-18,Hair Care,2,499.45,0.45,6,0,3
ORD000431,CUST00142,2024-12-25,Makeup,1,565.04,0.32,5,0,4
ORD000432,CUST00142,2025-02-09,Baby Care,1,155.56,0.5,2,0,5
ORD000433,CUST00142,2025-03-14,Hair Care,1,290.69,0.36,2,0,4
ORD000430,CUST00142,2025-04-14,Wellness,1,369.26,0.37,3,0,1
ORD000439,CUST00143,2024-04-04,Makeup,1,541.09,0.34,3,0,4
ORD000435,CUST00143,2025-02-17,Baby Care,4,1815.95,0,6,0,5
ORD000437,CUST00143,2025-02-21,Makeup,2,1022.12,0.28,2,0,4
ORD000436,CUST00143,2025-04-23,Hair Care,3,1479.68,0.15,5,0,4
ORD000438,CUST00143,2025-05-26,Makeup,1,715.72,0.2,1,0,5
ORD000434,CUST00143,2025-08-29,Fragrance,2,1833.4,0.07,5,0,4
ORD008238,CUST00143,2025-10-10,Baby Care,1,482.99,0.21,4,0,3
ORD000440,CUST00144,2024-04-11,Makeup,1,625.52,0.29,4,0,5
ORD000446,CUST00144,2024-05-19,Skin Care,1,479.2,0.37,6,0,5
ORD000443,CUST00144,2024-05-20,Hair Care,1,290.85,0.35,3,0,5
ORD000445,CUST00144,2024-07-26,Fragrance,1,591.89,0.3,4,0,2
ORD000441,CUST00144,2024-09-18,Skin Care,1,621.51,0.27,3,0,5
ORD000442,CUST00144,2024-10-29,Skin Care,3,1177.96,0.45,4,1,5
ORD000444,CUST00144,2024-12-06,Baby Care,4,1471.03,0.22,4,0,1
ORD000447,CUST00144,2025-07-02,Skin Care,1,652.01,0.28,3,0,4
ORD000448,CUST00144,2025-07-06,Hair Care,1,276.57,0.31,8,0,5
ORD008239,CUST00144,2025-10-19,Fragrance,3,2324.11,0.21,4,0,2
ORD000449,CUST00145,2025-08-31,Hair Care,1,502.35,0.11,6,0,5
ORD000454,CUST00146,2024-09-28,Fragrance,3,2447.42,0.16,3,0,4
ORD000451,CUST00146,2025-01-30,Baby Care,3,1112.64,0.19,3,1,4
ORD000450,CUST00146,2025-02-01,Hair Care,2,792.99,0.22,4,0,5
ORD000452,CUST00146,2025-02-08,Skin Care,1,603.42,0.06,5,0,5
ORD000453,CUST00146,2025-06-14,Wellness,2,986.21,0.31,4,0,5
ORD008240,CUST00146,2025-11-24,Skin Care,2,1048.26,0.21,2,0,
ORD000456,CUST00147,2025-04-05,Baby Care,2,885.08,0.26,2,0,1
ORD000457,CUST00147,2025-04-08,Baby Care,3,1356.36,0.04,6,0,5
ORD000455,CUST00147,2025-07-08,Makeup,1,567.88,0.25,3,0,4
ORD008241,CUST00147,2025-11-03,Baby Care,2,603.24,0.31,5,0,5
ORD000460,CUST00148,2024-08-31,Skin Care,2,1022.5,0.18,4,0,5
ORD000459,CUST00148,2025-05-22,Baby Care,2,832.8,0.23,5,0,5
ORD000461,CUST00148,2025-08-14,Fragrance,1,489.98,0.41,5,0,5
ORD000458,CUST00148,2025-09-26,Skin Care,1,667.73,0.11,3,0,1
ORD008242,CUST00148,2025-11-15,Makeup,1,689.69,0.15,2,1,5
ORD000462,CUST00149,2025-09-22,Hair Care,2,787.94,0.2,5,0,5
ORD008243,CUST00149,2025-10-21,Wellness,2,1125.16,0.14,7,0,3
ORD008244,CUST00149,2025-11-20,Skin Care,1,449.54,0.35,6,1,5
ORD000463,CUST00150,2025-01-12,Hair Care,1,346.98,0.44,3,0,4
ORD000464,CUST00150,2025-05-20,Fragrance,1,694.67,0.22,7,0,4
ORD000465,CUST00150,2025-08-16,Makeup,1,313.98,0.53,4,0,4
ORD008246,CUST00150,2025-10-05,Wellness,2,762.62,0.37,5,0,4
ORD008245,CUST00150,2025-10-26,Skin Care,1,522.84,0.4,1,0,4
ORD000472,CUST00151,2024-06-25,Skin Care,1,545.03,0.26,8,0,5
ORD000467,CUST00151,2024-11-13,Hair Care,2,595.5,0.5,8,0,5
ORD000470,CUST00151,2024-12-17,Fragrance,2,1342.32,0.33,7,0,1
ORD000466,CUST00151,2024-12-23,Baby Care,1,203.67,0.52,1,0,5
ORD000471,CUST00151,2025-04-27,Baby Care,1,196.89,0.19,3,0,4
ORD000469,CUST00151,2025-06-02,Makeup,3,1975.93,0.22,5,0,2
ORD000468,CUST00151,2025-07-30,Baby Care,2,671.35,0.11,4,0,4
ORD008247,CUST00151,2025-10-17,Fragrance,1,709.91,0.3,5,0,5
ORD000476,CUST00152,2024-10-23,Baby Care,1,256.76,0.33,7,0,3
ORD000479,CUST00152,2024-10-31,Baby Care,2,437.05,0.31,3,0,5
ORD000474,CUST00152,2025-03-18,Wellness,2,751.84,0.48,5,0,5
ORD000473,CUST00152,2025-03-20,Wellness,2,813.37,0.4,7,1,3
ORD000477,CUST00152,2025-07-08,Skin Care,1,466.1,0.36,8,0,2
ORD000478,CUST00152,2025-08-09,Baby Care,4,1260.64,0.34,6,0,3
ORD000475,CUST00152,2025-08-15,Baby Care,4,1003.52,0.4,8,0,5
ORD008248,CUST00152,2025-11-20,Wellness,1,518.72,0.24,5,0,3
ORD000480,CUST00153,2025-09-27,Skin Care,2,977.12,0.37,5,0,4
ORD008249,CUST00153,2025-11-04,Hair Care,1,321.31,0.36,8,0,3
ORD008249_DUP,CUST00153,2025-11-04,Hair Care,1,321.31,0.36,8,0,3
ORD000482,CUST00154,2024-03-02,Hair Care,2,949.09,0.17,7,0,4
ORD000488,CUST00154,2024-06-19,Hair Care,1,569.02,0.17,7,0,3
ORD000481,CUST00154,2024-09-26,Hair Care,2,781.15,0.33,4,0,3
ORD000485,CUST00154,2025-01-08,Hair Care,2,910.6,0.24,4,0,1
ORD000483,CUST00154,2025-04-28,Baby Care,2,775.87,0.12,2,0,3
ORD000487,CUST00154,2025-07-16,Skin Care,3,1546.32,0.22,5,0,3
ORD000484,CUST00154,2025-07-24,Hair Care,1,461.71,0.26,4,0,3
ORD000486,CUST00154,2025-09-20,Makeup,2,1151.48,0.36,3,0,5
ORD008251,CUST00154,2025-10-04,Baby Care,2,593.53,0.38,4,0,3
ORD008250,CUST00154,2025-10-19,Fragrance,1,804.12,0.25,3,0,4
ORD000489,CUST00155,2025-04-22,Baby Care,1,191.29,0.43,3,0,3
ORD000490,CUST00155,2025-08-23,Makeup,3,1287.28,0.45,2,0,5
ORD000491,CUST00155,2025-09-28,Makeup,1,546.23,0.31,5,0,3
ORD008252,CUST00155,2025-10-29,Hair Care,1,318.48,0.37,4,0,3
ORD000493,CUST00156,2025-07-18,Skin Care,4,2467.83,0.12,3,0,2
ORD000492,CUST00156,2025-08-27,Skin Care,3,1773.92,0.17,4,1,3
ORD008253,CUST00156,2025-11-02,Makeup,1,589.67,0.22,6,0,2
ORD000497,CUST00157,2024-07-01,Skin Care,1,505.81,0.32,2,0,5
ORD000498,CUST00157,2024-12-14,Baby Care,1,367.9,0.3,4,0,4
ORD000494,CUST00157,2024-12-20,Baby Care,1,271.76,0.25,8,0,4
ORD000496,CUST00157,2025-03-19,Skin Care,1,747.61,0.1,4,0,5
ORD000495,CUST00157,2025-09-30,Hair Care,1,376.83,0.22,7,0,1
ORD000499,CUST00158,2025-04-28,Fragrance,1,812.34,0.25,7,0,5
ORD000501,CUST00159,2024-04-30,Hair Care,1,337.45,0.37,4,0,3
ORD000500,CUST00159,2024-06-13,Fragrance,4,3376.32,0.17,6,0,4
ORD000502,CUST00160,2025-01-19,Skin Care,1,631.48,0.34,2,0,1
ORD000503,CUST00160,2025-04-06,Hair Care,1,433.18,0.23,5,0,4
ORD000505,CUST00161,2025-03-26,Makeup,4,2752.85,0.17,3,0,3
ORD000507,CUST00161,2025-05-13,Skin Care,2,937.07,0.29,5,0,4
ORD000504,CUST00161,2025-05-25,Hair Care,1,416.7,0.32,5,0,2
ORD000506,CUST00161,2025-09-10,Hair Care,1,384.28,0.27,5,0,4
ORD008254,CUST00161,2025-10-06,Fragrance,1,896.22,0.2,4,0,4
ORD008256,CUST00161,2025-10-06,Hair Care,1,360.25,0.11,6,1,5
ORD008255,CUST00161,2025-11-16,Baby Care,1,424.05,0.08,1,0,5
ORD000508,CUST00162,2025-04-18,Skin Care,1,617.26,0.3,7,0,4
ORD000509,CUST00162,2025-07-01,Skin Care,1,577.33,0.28,4,0,3
ORD000510,CUST00163,2025-07-22,Baby Care,1,275.41,0.37,4,0,4
ORD008257,CUST00163,2025-11-08,Skin Care,2,824.65,0.39,4,0,5
ORD000511,CUST00164,2024-02-02,Fragrance,2,1594.18,0.21,5,0,3
ORD000514,CUST00164,2024-02-28,Makeup,1,623.82,0.31,5,0,5
ORD000512,CUST00164,2024-09-13,Fragrance,3,1622.11,0.43,3,0,4
ORD000515,CUST00164,2025-02-15,Hair Care,1,492.57,0.08,4,0,5
ORD000513,CUST00164,2025-02-20,Baby Care,1,324.35,0.17,4,0,3
ORD000517,CUST00165,2025-05-04,Skin Care,1,576.6,0.14,2,0,4
ORD000518,CUST00165,2025-05-09,Skin Care,1,534.02,0.38,3,0,5
ORD000516,CUST00165,2025-06-19,Skin Care,2,715.15,0.41,5,0,5
ORD008258,CUST00165,2025-10-24,Baby Care,1,461.31,0.13,4,0,5
ORD000519,CUST00166,2025-09-15,Fragrance,2,1269.41,0.37,6,0,4
ORD008259,CUST00166,2025-10-01,Makeup,1,586.52,0.22,5,0,5
ORD008260,CUST00166,2025-10-23,Makeup,2,1371.77,0.13,5,0,4
ORD000520,CUST00167,2025-02-23,Hair Care,1,423.24,0.24,5,0,5
ORD000523,CUST00168,2024-11-05,Wellness,2,965.13,0.3,6,0,4
ORD000522,CUST00168,2025-02-12,Hair Care,3,999.1,0.33,5,0,4
ORD000524,CUST00168,2025-06-27,Wellness,2,1303.69,0.02,1,0,4
ORD000521,CUST00168,2025-07-07,Baby Care,2,891.24,0,6,0,5
ORD008261,CUST00168,2025-11-17,Fragrance,1,635.31,0.21,3,0,3
ORD000525,CUST00169,2025-02-20,Fragrance,2,1799.45,0.12,4,0,2
ORD000533,CUST00170,2024-05-16,Skin Care,3,1560.09,0.21,1,0,4
ORD000534,CUST00170,2024-06-07,Skin Care,1,303.99,0.43,7,0,5
ORD000528,CUST00170,2024-09-30,Skin Care,1,566.49,0.35,5,0,4
ORD000529,CUST00170,2024-10-08,Hair Care,1,273.44,0.25,3,0,3
ORD000531,CUST00170,2024-10-08,Skin Care,1,649.69,0.11,5,0,2
ORD000527,CUST00170,2024-10-11,Skin Care,1,632.2,0.26,5,0,4
ORD000532,CUST00170,2025-02-27,Fragrance,1,685.79,0.32,7,0,5
ORD000530,CUST00170,2025-03-01,Skin Care,1,379.57,0.33,4,0,3
ORD000535,CUST00170,2025-08-30,Skin Care,2,1305.09,0.13,2,0,3
ORD000526,CUST00170,2025-09-21,Skin Care,1,403.13,0.31,3,0,4
ORD008262,CUST00170,2025-11-10,Hair Care,1,501.68,0.3,4,0,4
ORD008263,CUST00170,2025-11-13,Hair Care,1,373.4,0.17,5,0,4
ORD000536,CUST00171,2025-09-18,Hair Care,3,1077.78,0.38,1,0,4
ORD008264,CUST00171,2025-10-08,Wellness,2,1169.66,0.12,4,0,5
ORD008266,CUST00171,2025-10-26,Baby Care,1,445.99,0.33,6,0,4
ORD008265,CUST00171,2025-10-30,Makeup,1,722.61,0.09,4,1,5
ORD000537,CUST00172,2024-01-22,Hair Care,2,520.79,0.43,5,0,4
ORD000542,CUST00172,2024-03-09,Wellness,2,1114.05,0.25,4,0,5
ORD000539,CUST00172,2024-03-25,Skin Care,1,584.78,0.16,5,0,2
ORD000540,CUST00172,2024-06-19,Hair Care,1,432.21,0.51,4,0,5
ORD000541,CUST00172,2024-06-27,Skin Care,1,531.03,0.37,7,0,3
ORD000543,CUST00172,2024-09-17,Wellness,1,361.79,0.44,2,0,3
